cvegeo_inegi,cve_ent,estado,municipio,lat_centroid,lon_centroid,n_fires
26034,26,sonora,hua©pac,29.93638194444445,-110.24752083333351,2
26035,26,sonora,imuris,30.87367455444444,-110.7401384933333,50
26036,26,sonora,magdalena,30.786299305555552,-110.947202777778,4
26037,26,sonora,mazata¡n,29.01431805555555,-110.277318055556,2
26038,26,sonora,moctezuma,29.75904611111112,-109.67097777777799,5
26039,26,sonora,naco,31.273362051851866,-110.03532299999999,3
26040,26,sonora,na¡cori chico,29.687649006746025,-108.82034040873022,28
26041,26,sonora,nacozari de garca­a,30.487741666666665,-109.54451699346411,17
26042,26,sonora,navojoa,26.97233055555555,-109.2280472222225,2
26043,26,sonora,nogales,31.214773362393164,-111.02810841595449,39
26044,26,sonora,anavas,28.4704583333333,-109.578452777778,1
26045,26,sonora,opodepe,29.98917832888889,-110.87417247777769,10
26049,26,sonora,quiriego,27.602849302083328,-109.36209204166668,16
26050,26,sonora,raya³n,29.8427638888889,-110.43208333333351,2
26051,26,sonora,rosario,28.1575888888889,-109.41623784722213,8
26052,26,sonora,sahuaripa,28.802531111111108,-108.88713527777767,20
26054,26,sonora,san javier,28.6795236111111,-109.7398472222225,2
26055,26,sonora,san luis ra­o colorado,31.99009305555555,-114.9111666666665,2
26056,26,sonora,san miguel de horcasitas,29.3378944444445,-110.979252777778,1
26058,26,sonora,santa ana,30.4961601851852,-111.11096666666667,3
26059,26,sonora,santa cruz,31.2417453703704,-110.59901759259266,3
26060,26,sonora,sa¡ric,31.43519055555556,-111.43011055555539,5
26061,26,sonora,soyopa,28.84117277777778,-109.69701444444429,5
26062,26,sonora,suaqui grande,28.3892166666667,-110.054338888889,1
26064,26,sonora,trincheras,30.207986662222243,-111.6909549555556,5
26065,26,sonora,tubutama,30.899639814814794,-111.40592592592584,6
26066,26,sonora,ures,29.4141962962963,-110.26823148148134,3
26067,26,sonora,villa hidalgo,30.24934444444445,-109.40601388888899,2
26068,26,sonora,villa pesqueira,29.24777611111112,-109.9118452777778,10
26069,26,sonora,ya©cora,28.393645983533176,-108.93537061790565,139
27001,27,tabasco,balanca¡n,17.897073611111125,-91.4405659722222,4
27003,27,tabasco,centla,18.3588244863102,-92.61017467205157,293
27004,27,tabasco,centro,18.212413103794038,-92.90037369430894,41
27008,27,tabasco,huimanguillo,17.635888523703706,-93.52578388814814,15
27009,27,tabasco,jalapa,17.708680555555556,-92.72983055555555,1
27010,27,tabasco,jalpa de ma©ndez,18.3486796314815,-93.03942360740741,12
27011,27,tabasco,jonuta,18.318103296527777,-92.25480503402778,16
27012,27,tabasco,macuspana,17.933462570175426,-92.48600424093567,19
27013,27,tabasco,nacajuca,18.284971388333332,-93.57372624944445,20
27014,27,tabasco,paraa­so,18.406602777777778,-93.03593055555555,1
27015,27,tabasco,tacotalpa,17.51576320833335,-92.66504374722223,4
27016,27,tabasco,teapa,17.5158472222222,-92.90122777777779,2
27017,27,tabasco,tenosique,17.313539710353528,-91.32236363434343,44
28002,28,tamaulipas,aldama,23.12481277777779,-98.19068055555556,5
28003,28,tamaulipas,altamira,22.3424472,-97.9360444,1
28004,28,tamaulipas,antiguo morelos,22.50001481481482,-99.08933611111114,6
28006,28,tamaulipas,bustamante,23.363918745138893,-99.83935467777783,16
28008,28,tamaulipas,casas,23.236066577160482,-98.37733190123457,18
28011,28,tamaulipas,ga³mez fara­as,23.07038054444445,-99.21611458611113,4
28012,28,tamaulipas,gonza¡lez,22.907804155555556,-98.52075277222222,2
28013,28,tamaulipas,ga¼a©mez,23.937227086111115,-99.30725833611112,4
28016,28,tamaulipas,hidalgo,24.014691660317457,-99.47115635238096,7
28017,28,tamaulipas,jaumave,23.465035342190166,-99.41631164551282,52
28019,28,tamaulipas,llera,23.206485972222225,-98.96339236111112,4
28020,28,tamaulipas,mainero,24.5393889,-99.7286111,1
28021,28,tamaulipas,el mante,22.7554417,-99.09875,1
28026,28,tamaulipas,miquihuana,23.72234607164751,-99.76789828793105,29
28028,28,tamaulipas,nuevo morelos,22.48577881388889,-99.21799895694444,8
28029,28,tamaulipas,ocampo,22.832732776666667,-99.37672417555555,10
28031,28,tamaulipas,palmillas,23.311007868518516,-99.57801249629627,6
28034,28,tamaulipas,san carlos,24.573246759259263,-99.01572268518521,6
28037,28,tamaulipas,soto la marina,23.444523578703713,-98.15285400925927,6
28038,28,tamaulipas,tampico,22.2522138888889,-97.8889472222222,1
28039,28,tamaulipas,tula,22.94684689738563,-99.71986013398693,34
28041,28,tamaulipas,victoria,23.69791059696969,-99.22321843131316,11
29001,29,tlaxcala,amaxac de guerrero,19.371499999999997,-98.2043055555556,2
29002,29,tlaxcala,apetatitla¡n de antonio carvajal,19.36,-98.1887777777778,1
29003,29,tlaxcala,atlangatepec,19.55792167333334,-98.17698222000003,5
29004,29,tlaxcala,atltzayanca,19.437990080952375,-97.80822440396825,28
29006,29,tlaxcala,calpulalpan,19.529081780982906,-98.6101800741453,52
29007,29,tlaxcala,el carmen tequexquitla,19.346083080808082,-97.66261717171719,22
29008,29,tlaxcala,cuapiaxtla,19.361458333333303,-97.7223888888889,2
29009,29,tlaxcala,cuaxomulco,19.338794437037052,-98.07970417222221,6
29010,29,tlaxcala,chiautempan,19.27677475064355,-98.10397211032308,423
29012,29,tlaxcala,espaa±ita,19.456123101626016,-98.4346572487805,41
29013,29,tlaxcala,huamantla,19.280748376261126,-97.98199516112761,337
29014,29,tlaxcala,hueyotlipan,19.459205971666673,-98.34736778166668,20
29015,29,tlaxcala,ixtacuixtla de mariano matamoros,19.359613727536228,-98.38200475120773,69
29016,29,tlaxcala,ixtenco,19.24183911944444,-97.96481003179014,36
29017,29,tlaxcala,mazatecochco de josa© mara­a morelos,19.20372054064328,-98.13930628596492,76
29018,29,tlaxcala,contla de juan cuamatzi,19.291209979561046,-98.08621687256516,81
29020,29,tlaxcala,sancta³rum de la¡zaro ca¡rdenas,19.494916240170944,-98.4691874991453,26
29021,29,tlaxcala,nanacamilpa de mariano arista,19.490324629444448,-98.43685027740743,60
29022,29,tlaxcala,acuamanala de miguel hidalgo,19.21694740338164,-98.14116896135265,46
29023,29,tlaxcala,nata­vitas,19.245189722222218,-98.34197111111112,10
29024,29,tlaxcala,panotla,19.350002488304096,-98.28267236959066,19
29025,29,tlaxcala,san pablo del monte,19.197400002168028,-98.12729193712738,41
29026,29,tlaxcala,santa cruz tlaxcala,19.339299382716046,-98.12099691358026,9
29027,29,tlaxcala,tenancingo,19.1625861111111,-98.1656611111111,1
29028,29,tlaxcala,teolocholco,19.224293146530805,-98.11146094177583,229
29030,29,tlaxcala,terrenate,19.493494365714287,-97.91420158761906,35
29031,29,tlaxcala,tetla de la solidaridad,19.479416905238097,-98.08763877095238,70
29032,29,tlaxcala,tetlatlahuca,19.2515555555556,-98.1118333333333,1
29033,29,tlaxcala,tlaxcala,19.33463564444445,-98.2310796351852,6
29034,29,tlaxcala,tlaxco,19.638130734946238,-98.16079948503585,124
29035,29,tlaxcala,tocatla¡n,19.394017857142842,-98.00895753968254,7
29036,29,tlaxcala,totolac,19.344143056790127,-98.25473302407408,18
29037,29,tlaxcala,ziltlalta©pec de trinidad sa¡nchez santos,19.222046013769273,-97.9624373601276,209
29038,29,tlaxcala,tzompantepec,19.354653030303037,-98.06229368686868,11
29040,29,tlaxcala,xaltocan,19.426931882608695,-98.25578949227054,23
29041,29,tlaxcala,papalotla de xicohta©ncatl,19.2099305555556,-98.1461111111111,2
29043,29,tlaxcala,yauhquemehcan,19.395630555555574,-98.18115694444445,4
29046,29,tlaxcala,emiliano zapata,19.556114508641976,-97.90646002901236,18
29047,29,tlaxcala,la¡zaro ca¡rdenas,19.509607407407415,-98.15138055555553,3
29050,29,tlaxcala,san francisco tetlanohcan,19.2589113280226,-98.08263310640302,295
29052,29,tlaxcala,san josa© teacalco,19.31406070261438,-98.04593194444445,34
29055,29,tlaxcala,san lucas tecopilco,19.484915625,-98.26178229166669,8
30001,30,veracruz,acajete,19.570922386928107,-97.0578013885621,34
30003,30,veracruz,acayucan,18.048769444444446,-95.12759999999999,1
30004,30,veracruz,actopan,19.5531111111111,-96.55514814814818,3
30006,30,veracruz,acultzingo,18.727925925925927,-97.25731399176955,27
30008,30,veracruz,alpatla¡huac,19.090648159259267,-97.16696294814813,3
30009,30,veracruz,alto lucero de gutia©rrez barrios,19.749244668518518,-96.4590594925926,12
30010,30,veracruz,altotonga,19.726548210317464,-97.20291528333335,14
30014,30,veracruz,amatla¡n de los reyes,18.81552222222225,-96.8935972222222,2
30017,30,veracruz,apazapan,19.33218333333334,-96.70417777555556,5
30018,30,veracruz,aquila,18.796265277777767,-97.29156296296297,6
30019,30,veracruz,astacinga,18.560735648148164,-97.08172222222224,6
30020,30,veracruz,atlahuilco,18.679398014285717,-97.10443491904763,7
30021,30,veracruz,atoyac,18.873527777777753,-96.76600000000005,2
30022,30,veracruz,atzacan,18.91223333333333,-97.09906111111113,5
30023,30,veracruz,atzalan,19.828419444444457,-97.21876150793652,7
30025,30,veracruz,ayahualulco,19.409597471444446,-97.20122350011111,100
30029,30,veracruz,calcahualco,19.10297449012346,-97.21138981687244,27
30030,30,veracruz,camerino z. mendoza,18.78327684444444,-97.15532545555557,6
30032,30,veracruz,catemaco,18.42292006172839,-94.99977623456792,9
30036,30,veracruz,coacoatzintla,19.5457098765432,-96.942937345679,9
30038,30,veracruz,coatepec,19.437700004761915,-96.91701826031748,7
30042,30,veracruz,colipa,19.9274166666667,-96.70275,1
30044,30,veracruz,ca³rdoba,18.979444444444464,-96.9665,3
30047,30,veracruz,coscomatepec,19.03509722222224,-97.15670726495728,13
30048,30,veracruz,cosoleacaque,18.071379629629632,-94.49936666666667,3
30053,30,veracruz,cuitla¡huac,18.843055555555555,-96.72194444444445,1
30057,30,veracruz,chiconquiaco,19.75453703333333,-96.77046294814818,3
30061,30,veracruz,las choapas,17.655962500000005,-93.98337592592594,6
30063,30,veracruz,chontla,21.26198888888889,-97.93458055555556,1
30065,30,veracruz,emiliano zapata,19.424305555555577,-96.77110972222225,4
30069,30,veracruz,gutia©rrez zamora,20.5105277777778,-97.0793333333333,1
30070,30,veracruz,hidalgotitla¡n,17.3505555555556,-94.6552777777778,1
30072,30,veracruz,huayacocotla,20.512837983862436,-98.47225985476192,126
30073,30,veracruz,hueyapan de ocampo,18.109761111111098,-95.17253055555557,3
30074,30,veracruz,huiloapan de cuauhta©moc,18.81784026944444,-97.14763889722224,4
30076,30,veracruz,ilamatla¡n,20.71983162905984,-98.49071132307694,13
30079,30,veracruz,ixhuaca¡n de los reyes,19.398707521568635,-97.14273741699347,17
30080,30,veracruz,ixhuatla¡n del cafa©,19.0838333333333,-96.9905555555556,1
30081,30,veracruz,ixhuatlancillo,18.8818944388889,-97.16735696666669,2
30083,30,veracruz,ixhuatla¡n de madero,20.685,-98.00777777777778,1
30085,30,veracruz,ixtaczoquitla¡n,18.848144862777772,-97.02216416444445,20
30086,30,veracruz,jalacingo,19.6941443340136,-97.3196606585034,49
30092,30,veracruz,xico,19.482058648148154,-97.11302777654322,9
30093,30,veracruz,jilotepec,19.619618335555543,-96.89800500444444,5
30095,30,veracruz,juchique de ferrer,19.8513055555556,-96.6853611111111,1
30098,30,veracruz,magdalena,18.7631875,-97.04891666666664,4
30099,30,veracruz,maltrata,18.82467668498084,-97.26035756689656,145
30101,30,veracruz,mariano escobedo,18.923952777777778,-97.11260277777777,1
30104,30,veracruz,mecayapan,18.245073530283225,-94.82404800305011,152
30107,30,veracruz,las minas,19.69554359145298,-97.15286357051284,26
30108,30,veracruz,minatitla¡n,17.724062037037047,-94.33109907407406,3
30109,30,veracruz,misantla,19.788470833333335,-96.86429861111111,2
30110,30,veracruz,mixtla de altamirano,18.59566666222224,-96.98224443777778,5
30115,30,veracruz,nogales,18.813460952380954,-97.19501476158732,35
30118,30,veracruz,orizaba,18.8601388888889,-97.1450277777778,1
30122,30,veracruz,pajapan,18.2794444,-94.7272222,1
30124,30,veracruz,papantla,20.3975,-97.3008333333333,1
30127,30,veracruz,la perla,19.008563813888898,-97.18749868703705,36
30128,30,veracruz,perote,19.540402216215224,-97.2185006035563,603
30132,30,veracruz,las vigas de rama­rez,19.614251259548617,-97.1131205296007,128
30134,30,veracruz,puente nacional,19.3034722222222,-96.5761944444444,1
30135,30,veracruz,rafael delgado,18.80575555444445,-97.08307500222222,10
30138,30,veracruz,ra­o blanco,18.844827771111103,-97.15156110222225,5
30140,30,veracruz,san andra©s tenejapan,18.77842360925926,-97.08084721944446,12
30142,30,veracruz,san juan evangelista,17.886869444444443,-95.0929,1
30147,30,veracruz,soledad atzompa,18.743717690058485,-97.19375774853803,19
30149,30,veracruz,soteapan,18.231768202222224,-94.86339320052909,105
30152,30,veracruz,tampico alto,22.02088888888888,-97.87894444444444,5
30156,30,veracruz,tatatila,19.685593207407408,-97.10145648333335,18
30158,30,veracruz,tecolutla,20.3058055555556,-96.9109444444445,1
30159,30,veracruz,tehuipango,18.5266666666667,-97.0302777777778,1
30166,30,veracruz,tepetla¡n,19.68375138888888,-96.79825555555553,2
30168,30,veracruz,tequila,18.733764952991454,-97.05710897008545,13
30170,30,veracruz,texcatepec,20.605775350000002,-98.328829175,8
30171,30,veracruz,texhuaca¡n,18.624125,-97.0566388888889,2
30173,30,veracruz,tezonapa,18.6091667,-96.6741667,1
30177,30,veracruz,tlacolulan,19.678113694636,-97.0027863045977,29
30180,30,veracruz,tlachichilco,20.5100555555556,-98.2489166666667,1
30184,30,veracruz,tlaquilpa,18.61422388888888,-97.08097611111113,10
30185,30,veracruz,tlilapan,18.789480559722225,-97.07503610972223,8
30187,30,veracruz,tonaya¡n,19.6888888888889,-96.925,1
30192,30,veracruz,vega de alatorre,19.911944444444433,-96.61277777777777,3
30193,30,veracruz,veracruz,19.173962962962932,-96.52780555555557,3
30194,30,veracruz,villa aldama,19.646682905697997,-97.18811353190884,38
30195,30,veracruz,xoxocotla,18.652018529629633,-97.17212961851853,3
30196,30,veracruz,yanga,18.780816666666666,-96.81025555555556,1
30197,30,veracruz,yecuatla,19.8052777777778,-96.7588888888889,1
30198,30,veracruz,zacualpan,20.47773131649831,-98.35669015185185,33
30201,30,veracruz,zongolica,18.6606574074074,-96.94215740740744,3
30202,30,veracruz,zontecomatla¡n de la³pez y fuentes,20.741203703703665,-98.30902777777779,3
30209,30,veracruz,tatahuicapan de jua¡rez,18.279115890740755,-94.78092870555555,18
30210,30,veracruz,uxpanapa,17.303714110185187,-94.36553471851852,12
31001,31,yucata¡n,abala¡,20.794745987654323,-89.58872500000001,9
31002,31,yucata¡n,acanceh,20.8594444444444,-89.5030555555556,1
31007,31,yucata¡n,cacalcha©n,20.964986111111102,-89.3517777777778,2
31008,31,yucata¡n,calotmul,20.99704166666665,-88.13220833333335,2
31011,31,yucata¡n,celestaºn,20.846378423931622,-90.2446502119658,13
31013,31,yucata¡n,conkal,21.06805972222225,-89.48353055555555,2
31019,31,yucata¡n,chemax,20.71449449171374,-87.8594080495292,59
31023,31,yucata¡n,chochola¡,20.7692962962963,-89.8046601851852,3
31026,31,yucata¡n,dzemul,21.221325,-89.3195972222222,2
31027,31,yucata¡n,dzidzantaºn,21.355194444444447,-89.01985277777777,1
31028,31,yucata¡n,dzilam de bravo,21.496211104761915,-88.56471587936508,7
31033,31,yucata¡n,halacha³,20.591102772222218,-90.2684740777778,6
31038,31,yucata¡n,hunucma¡,21.084041416161618,-89.96211464545455,11
31039,31,yucata¡n,ixil,21.301274305555552,-89.4626861111111,4
31040,31,yucata¡n,izamal,20.930409722222226,-89.02987499999999,12
31044,31,yucata¡n,kinchil,20.8725462962963,-90.16349537037037,3
31048,31,yucata¡n,maxcanaº,20.59874351851852,-90.07677129629633,6
31050,31,yucata¡n,ma©rida,20.96067315555557,-89.6112361185185,6
31051,31,yucata¡n,mococha¡,21.10768055555555,-89.45425,2
31052,31,yucata¡n,motul,21.111103009259256,-89.28403703703704,24
31053,31,yucata¡n,muna,20.356769444444467,-89.83209074074075,3
31054,31,yucata¡n,muxupip,21.1129194444444,-89.3405805555556,1
31056,31,yucata¡n,oxkutzcab,20.22033471944445,-89.44894322916667,16
31059,31,yucata¡n,progreso,21.241040277777785,-89.65068935185188,6
31061,31,yucata¡n,ra­o lagartos,21.5908222222222,-88.0427083333333,2
31062,31,yucata¡n,sacalum,20.595159722222224,-89.70515972222222,4
31065,31,yucata¡n,san felipe,21.5362583333333,-88.44713055555555,2
31066,31,yucata¡n,santa elena,20.24395277777778,-89.75238472222222,2
31067,31,yucata¡n,seya©,20.9241944444444,-89.4131944444444,1
31074,31,yucata¡n,tahmek,21.0110833333333,-89.3273888888889,1
31079,31,yucata¡n,tekax,20.025624823167846,-89.28876654810875,94
31080,31,yucata¡n,tekit,20.590351982539687,-89.28573651111114,7
31081,31,yucata¡n,tekom,20.4523139,-88.4135972,1
31084,31,yucata¡n,temax,21.1428055555556,-88.9605555555556,1
31085,31,yucata¡n,temoza³n,20.89335694444445,-88.0841916666667,2
31087,31,yucata¡n,tetiz,20.986763888888927,-89.98457638888888,4
31089,31,yucata¡n,ticul,20.32973472222225,-89.55202916666664,2
31090,31,yucata¡n,timucuy,20.831025,-89.51265833333333,1
31091,31,yucata¡n,tinum,20.8193889,-88.4770306,1
31093,31,yucata¡n,tixkokob,21.08097500058479,-89.31863976491229,19
31095,31,yucata¡n,tixpa©hual,20.9260333333333,-89.4080138888889,1
31096,31,yucata¡n,tizima­n,21.22365879713805,-87.69338977356904,66
31098,31,yucata¡n,tzucacab,19.967570025323,-89.0875538767442,43
31100,31,yucata¡n,ucaº,21.0405277777778,-89.7768611111111,1
31101,31,yucata¡n,uma¡n,20.92256018518518,-89.74280092592592,6
31102,31,yucata¡n,valladolid,20.696441269841273,-88.11230535714284,14
31104,31,yucata¡n,yaxcaba¡,20.529816865079376,-88.78569960317462,14
31105,31,yucata¡n,yaxkukul,21.06561018518519,-89.47558796296296,3
32001,32,zacatecas,apozol,21.461715032679734,-103.05098562091496,17
32002,32,zacatecas,apulco,21.393544444444444,-102.6634638888889,1
32003,32,zacatecas,atolinga,21.778538888888892,-103.45370883333334,16
32004,32,zacatecas,benito jua¡rez,21.487229841269844,-103.59743714285715,35
32007,32,zacatecas,concepcia³n del oro,24.440027222222238,-101.2194188888888,5
32008,32,zacatecas,cuauhta©moc,22.463082870370375,-102.38221666666658,6
32009,32,zacatecas,chalchihuites,23.39281481481483,-103.88330185185201,3
32010,32,zacatecas,fresnillo,23.21001444444444,-102.86082055555562,10
32011,32,zacatecas,trinidad garca­a de la cadena,21.23427863754789,-103.5035973141762,29
32012,32,zacatecas,genaro codina,22.486052150537635,-102.46540304659501,31
32014,32,zacatecas,general francisco r. murgua­a,23.984616666666675,-102.65096041666675,4
32015,32,zacatecas,el plateado de joaqua­n amaro,21.9460537037037,-103.03793055555566,3
32016,32,zacatecas,general pa¡nfilo natera,22.668244444444447,-102.13121666666666,1
32017,32,zacatecas,guadalupe,22.740080728472226,-102.50899998842596,48
32018,32,zacatecas,huanusco,21.776760185185168,-102.910552777778,3
32019,32,zacatecas,jalpa,21.687932776296297,-103.0190611111111,15
32020,32,zacatecas,jerez,22.672680000000007,-103.04588555555544,5
32021,32,zacatecas,jima©nez del teul,23.112375237962954,-104.02068305555542,12
32022,32,zacatecas,juan aldama,22.773145833333352,-103.2534625,2
32023,32,zacatecas,juchipila,21.862483796296317,-103.13593611111116,6
32024,32,zacatecas,loreto,21.889660185185175,-102.37797592592608,3
32025,32,zacatecas,luis moya,21.778573611111117,-102.75095416666673,2
32026,32,zacatecas,mazapil,23.809922916666675,-102.24696736111125,4
32027,32,zacatecas,melchor ocampo,23.3101277777778,-102.601048611111,2
32028,32,zacatecas,mezquital del oro,21.180017139716316,-103.3279094964539,47
32029,32,zacatecas,moyahua de estrada,21.0928888888889,-103.081333333333,1
32030,32,zacatecas,momax,21.9312076388889,-103.25941458333325,4
32031,32,zacatecas,monte escobedo,22.423512750142446,-103.47135144729344,39
32032,32,zacatecas,morelos,22.810347222222198,-102.60046150793671,7
32033,32,zacatecas,moyahua de estrada,21.177511707936507,-103.17113451984132,28
32034,32,zacatecas,nochistla¡n de meja­a,21.411839713513523,-102.88076343543553,37
32036,32,zacatecas,ojocaliente,22.59577979797979,-102.28247853535345,11
32038,32,zacatecas,pinos,22.299394444444452,-101.59542388888886,5
32039,32,zacatecas,ra­o grande,23.70644444444445,-102.94904548611112,8
32040,32,zacatecas,sain alto,23.549270370370365,-103.22920416666666,6
32042,32,zacatecas,sombrerete,23.31663722222222,-103.8082955555556,5
32043,32,zacatecas,susticaca¡n,22.6238694444444,-103.088233333333,1
32044,32,zacatecas,tabasco,21.919545138888896,-102.97731458333314,4
32045,32,zacatecas,tepechitla¡n,21.627197886956527,-103.36841172463774,46
32046,32,zacatecas,tepetongo,22.505657407407398,-103.20264861111116,6
32047,32,zacatecas,teaºl de gonza¡lez ortega,21.399563887687687,-103.44769023723728,37
32048,32,zacatecas,tlaltenango de sa¡nchez roma¡n,21.75285816498317,-103.2190795824916,66
32049,32,zacatecas,valparaa­so,22.70847439279514,-103.85106373437499,128
32050,32,zacatecas,vetagrande,22.807614583333333,-102.67491979166677,8
32051,32,zacatecas,villa de cos,23.473741534544427,-102.19896058547084,13
32052,32,zacatecas,villa garca­a,22.158698611111134,-101.96308888888878,2
32053,32,zacatecas,villa gonza¡lez ortega,22.550724305555544,-101.94620208333342,4
32054,32,zacatecas,villa hidalgo,22.341518055555547,-101.70023611111088,2
32055,32,zacatecas,villanueva,22.204290581481484,-102.89641838271605,18
32056,32,zacatecas,zacatecas,22.76879774247539,-102.57084256047818,158
32057,32,zacatecas,trancoso,22.748279861111126,-102.39161111111113,4
32058,32,zacatecas,santa mara­a de la paz,21.518086529444442,-103.30421071666663,20
